run_kind	arm	method	dataset	key	seed	status	reason	n_poses	top_score	score_function	score_units	box_center_x	box_center_y	box_center_z	box_size	exhaustiveness	conformer_source	receptor	elapsed_s	peak_rss_mb	jobs	pose_archive	pose_archive_bytes	recorded
arm	A2_genconf_refbox	vinardo	posebusters	5SAK_ZRY	20260922	ok		5	-9.4	vinardo	kcal/mol (empirical score, not a measured free energy)	25.471	5.162	58.03	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/5SAK_ZRY/receptor.pdbqt	12.52	65.0	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/5SAK_ZRY.sdf.gz	2211	2026-09-23T02:35:17+08:00
arm	A2_genconf_refbox	vinardo	posebusters	6M2B_EZO	20260922	ok		5	-9.5	vinardo	kcal/mol (empirical score, not a measured free energy)	27.402	-22.631	22.529	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/6M2B_EZO/receptor.pdbqt	36.78	73.4	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/6M2B_EZO.sdf.gz	2853	2026-09-23T02:35:17+08:00
arm	A2_genconf_refbox	vinardo	posebusters	6T88_MWQ	20260922	ok		5	-6.9	vinardo	kcal/mol (empirical score, not a measured free energy)	-11.543	-53.215	-6.852	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/6T88_MWQ/receptor.pdbqt	8.26	181.6	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/6T88_MWQ.sdf.gz	1432	2026-09-23T02:35:53+08:00
arm	A2_genconf_refbox	vinardo	posebusters	5SB2_1K2	20260922	ok		5	-10.8	vinardo	kcal/mol (empirical score, not a measured free energy)	-22.44	0.413	-2.536	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/5SB2_1K2/receptor.pdbqt	59.87	69.9	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/5SB2_1K2.sdf.gz	3452	2026-09-23T02:35:17+08:00
arm	A2_genconf_refbox	vinardo	posebusters	6M73_FNR	20260922	ok		2	-13.8	vinardo	kcal/mol (empirical score, not a measured free energy)	26.928	10.49	37.842	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/6M73_FNR/receptor.pdbqt	52.48	181.4	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/6M73_FNR.sdf.gz	1723	2026-09-23T02:35:29+08:00
arm	A2_genconf_refbox	vinardo	posebusters	5SD5_HWI	20260922	ok		5	-10.6	vinardo	kcal/mol (empirical score, not a measured free energy)	6.051	2.116	14.158	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/5SD5_HWI/receptor.pdbqt	71.71	70.5	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/5SD5_HWI.sdf.gz	3845	2026-09-23T02:35:17+08:00
arm	A2_genconf_refbox	vinardo	posebusters	5SIS_JSM	20260922	ok		5	-8.4	vinardo	kcal/mol (empirical score, not a measured free energy)	32.257	108.568	58.361	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/5SIS_JSM/receptor.pdbqt	73.11	72.8	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/5SIS_JSM.sdf.gz	4003	2026-09-23T02:35:17+08:00
arm	A2_genconf_refbox	vinardo	posebusters	6XBO_5MC	20260922	ok		5	-8.4	vinardo	kcal/mol (empirical score, not a measured free energy)	17.328	-11.676	8.999	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/6XBO_5MC/receptor.pdbqt	24.59	181.5	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/6XBO_5MC.sdf.gz	2741	2026-09-23T02:36:30+08:00
arm	A2_genconf_refbox	vinardo	posebusters	6WTN_RXT	20260922	ok		5	-9.1	vinardo	kcal/mol (empirical score, not a measured free energy)	20.837	13.28	9.233	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/6WTN_RXT/receptor.pdbqt	27.99	181.4	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/6WTN_RXT.sdf.gz	2841	2026-09-23T02:36:28+08:00
arm	A2_genconf_refbox	vinardo	posebusters	6TW5_9M2	20260922	ok		5	-12.4	vinardo	kcal/mol (empirical score, not a measured free energy)	4.202	-10.518	89.123	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/posebusters/6TW5_9M2/receptor.pdbqt	55.59	181.6	5	/home/qasim/vgb_bench_data/poses/A2_genconf_refbox/vinardo/posebusters/6TW5_9M2.sdf.gz	4006	2026-09-23T02:36:02+08:00
